freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	cycle number	
1.9952144E+005	7.3227086E+004	1.0861658E+005	1.3099530E+005	-5.6012955E+001	1.500000000000000E+001
1.5848630E+005	7.9633891E+004	1.2650846E+005	1.4948561E+005	-5.7810619E+001	1.500000000000000E+001
1.2588864E+005	8.6792125E+004	1.4907372E+005	1.7249883E+005	-5.9791634E+001	1.500000000000000E+001
1.0001951E+005	9.5800352E+004	1.7747669E+005	2.0168213E+005	-6.1640217E+001	1.500000000000000E+001
7.9433578E+004	1.0466666E+005	2.1181316E+005	2.3626241E+005	-6.3703896E+001	1.500000000000000E+001
6.3095688E+004	1.1712120E+005	2.5409097E+005	2.7978491E+005	-6.5253036E+001	1.500000000000000E+001
5.0117172E+004	1.3152339E+005	3.0563297E+005	3.3273100E+005	-6.6716286E+001	1.500000000000000E+001
3.9814441E+004	1.4895394E+005	3.6834478E+005	3.9732247E+005	-6.7982216E+001	1.500000000000000E+001
3.1621082E+004	1.6793273E+005	4.4263419E+005	4.7341994E+005	-6.9223557E+001	1.500000000000000E+001
2.5117180E+004	1.5355986E+005	5.8145250E+005	6.0138806E+005	-7.5206123E+001	1.500000000000000E+001
1.9951164E+004	1.7525841E+005	7.0876394E+005	7.3011081E+005	-7.6110886E+001	1.500000000000000E+001
1.5849604E+004	2.0582875E+005	8.7542531E+005	8.9929694E+005	-7.6769012E+001	1.500000000000000E+001
1.2587890E+004	2.4214922E+005	1.0690289E+006	1.0961109E+006	-7.7237122E+001	1.500000000000000E+001
1.0019525E+004	2.9967609E+005	1.3218256E+006	1.3553704E+006	-7.7226189E+001	1.500000000000000E+001
8.0808101E+003	3.6662913E+005	1.6010889E+006	1.6425293E+006	-7.7102348E+001	1.500000000000000E+001
6.4205449E+003	4.5735809E+005	1.9581241E+006	2.0108274E+006	-7.6853142E+001	1.500000000000000E+001
5.0116030E+003	5.8328106E+005	2.4189910E+006	2.4883195E+006	-7.6443291E+001	1.500000000000000E+001
3.9812698E+003	7.3384881E+005	2.9332143E+006	3.0236203E+006	-7.5953735E+001	1.500000000000000E+001
3.1630396E+003	1.5244819E+006	5.0389000E+006	5.2644620E+006	-7.3167198E+001	1.500000000000000E+001
2.5124102E+003	1.9961188E+006	6.0700125E+006	6.3898000E+006	-7.1796593E+001	1.500000000000000E+001
1.9956379E+003	2.5999945E+006	7.2419475E+006	7.6945290E+006	-7.0250916E+001	1.500000000000000E+001
1.5844926E+003	3.3426933E+006	8.5632010E+006	9.1924970E+006	-6.8676537E+001	1.500000000000000E+001
1.2587904E+003	4.2182310E+006	9.9950430E+006	1.0848703E+007	-6.7118683E+001	1.500000000000000E+001
9.9968164E+002	5.2315215E+006	1.1621406E+007	1.2744642E+007	-6.5764511E+001	1.500000000000000E+001
7.9423932E+002	6.2682950E+006	1.3445176E+007	1.4834564E+007	-6.5004532E+001	1.500000000000000E+001
6.3100977E+002	7.3701455E+006	1.5594828E+007	1.7248702E+007	-6.4704491E+001	1.500000000000000E+001
5.0112231E+002	8.4422620E+006	1.8259188E+007	2.0116404E+007	-6.5186211E+001	1.500000000000000E+001
3.9808899E+002	9.6136040E+006	2.1614296E+007	2.3655848E+007	-6.6021461E+001	1.500000000000000E+001
3.1631589E+002	1.5297231E+007	3.9904212E+007	4.2735832E+007	-6.9025734E+001	1.500000000000000E+001
2.5120601E+002	2.0252580E+007	4.7310668E+007	5.1463252E+007	-6.6825378E+001	1.500000000000000E+001
1.9955261E+002	2.6676126E+007	5.5157420E+007	6.1269540E+007	-6.4189903E+001	1.500000000000000E+001
1.5852898E+002	3.4757180E+007	6.3359996E+007	7.2267216E+007	-6.1252296E+001	1.500000000000000E+001
1.2592673E+002	4.3695916E+007	7.1735064E+007	8.3995552E+007	-5.8653191E+001	1.500000000000000E+001
9.9968163E+001	5.3927488E+007	8.0844760E+007	9.7180496E+007	-5.6294735E+001	1.500000000000000E+001
7.9415733E+001	6.4425848E+007	9.0116568E+007	1.1077764E+008	-5.4438389E+001	1.500000000000000E+001
6.3082275E+001	5.8857488E+007	2.2650698E+007	6.3065504E+007	-2.1048706E+001	1.500000000000000E+001
5.0112232E+001	9.0191248E+007	1.1146462E+008	1.4338349E+008	-5.1022057E+001	1.500000000000000E+001
3.9808899E+001	1.0669089E+008	1.2519066E+008	1.6448602E+008	-4.9561462E+001	1.500000000000000E+001
3.1629576E+001	1.1934764E+008	1.2940210E+008	1.7603626E+008	-4.7314636E+001	1.500000000000000E+001
2.5120600E+001	1.5202846E+008	1.5531915E+008	2.1734003E+008	-4.5613426E+001	1.500000000000000E+001
1.9955261E+001	2.8516019E+008	2.1200138E+008	3.5533213E+008	-3.6628834E+001	1.500000000000000E+001
1.5846863E+001	3.3207270E+008	1.9351779E+008	3.8434544E+008	-3.0231808E+001	1.500000000000000E+001
1.2587234E+001	3.6908768E+008	1.7814643E+008	4.0983152E+008	-2.5765068E+001	1.500000000000000E+001
9.9968157E+000	3.9974797E+008	1.5036454E+008	4.2709242E+008	-2.0613707E+001	1.500000000000000E+001
7.9395618E+000	4.1858842E+008	1.2689090E+008	4.3739862E+008	-1.6864157E+001	1.500000000000000E+001
6.3131294E+000	4.3168656E+008	1.0310987E+008	4.4382986E+008	-1.3433608E+001	1.500000000000000E+001
5.0128322E+000	4.4007773E+008	8.6386240E+007	4.4847629E+008	-1.1105820E+001	1.500000000000000E+001
3.9819028E+000	4.4593309E+008	7.3056184E+007	4.5187779E+008	-9.3039837E+000	1.500000000000000E+001
3.1603944E+000	4.5192656E+008	6.2900992E+007	4.5628298E+008	-7.9237561E+000	1.500000000000000E+001
2.5108454E+000	4.5580579E+008	5.2153764E+007	4.5877984E+008	-6.5274544E+000	1.500000000000000E+001
1.9955261E+000	4.6307171E+008	4.8312424E+007	4.6558512E+008	-5.9561391E+000	1.500000000000000E+001
1.5840454E+000	4.6936074E+008	4.2786068E+007	4.7130685E+008	-5.2085834E+000	1.500000000000000E+001
1.2595726E+000	4.7420928E+008	3.7357836E+007	4.7567853E+008	-4.5044136E+000	1.500000000000000E+001
1.0004489E+000	4.8099725E+008	3.3172206E+007	4.8213974E+008	-3.9451842E+000	1.500000000000000E+001
1.0000193E+006	2.4079883E+004	5.8981297E+004	6.3707410E+004	-6.7791618E+001	1.600000000000000E+001
7.9432600E+005	3.3395992E+004	6.1986992E+004	7.0410789E+004	-6.1686073E+001	1.600000000000000E+001
6.3095688E+005	4.1454387E+004	6.6131750E+004	7.8050461E+004	-5.7918644E+001	1.600000000000000E+001
5.0119131E+005	4.8612395E+004	7.1278281E+004	8.6277219E+004	-5.5705681E+001	1.600000000000000E+001
3.9810538E+005	5.5411801E+004	7.7792930E+004	9.5510250E+004	-5.4537781E+001	1.600000000000000E+001
3.1623041E+005	6.1282461E+004	8.6526633E+004	1.0603018E+005	-5.4691978E+001	1.600000000000000E+001
2.5119134E+005	6.6865336E+004	9.8093375E+004	1.1871513E+005	-5.5719707E+001	1.600000000000000E+001
1.9952144E+005	7.2695430E+004	1.1228875E+005	1.3376617E+005	-5.7081089E+001	1.600000000000000E+001
1.5848630E+005	7.8942117E+004	1.3148153E+005	1.5335988E+005	-5.9019199E+001	1.600000000000000E+001
1.2588864E+005	8.6341148E+004	1.5541623E+005	1.7778920E+005	-6.0945736E+001	1.600000000000000E+001
1.0001951E+005	9.5061320E+004	1.8552578E+005	2.0846216E+005	-6.2869911E+001	1.600000000000000E+001
7.9433578E+004	1.0457141E+005	2.2201186E+005	2.4540669E+005	-6.4778755E+001	1.600000000000000E+001
6.3095688E+004	1.1707539E+005	2.6737959E+005	2.9188781E+005	-6.6353210E+001	1.600000000000000E+001
5.0117172E+004	1.3104068E+005	3.2155569E+005	3.4723150E+005	-6.7828072E+001	1.600000000000000E+001
3.9814441E+004	1.4962311E+005	3.8887350E+005	4.1666494E+005	-6.8955254E+001	1.600000000000000E+001
3.1621082E+004	1.3360758E+005	4.9779506E+005	5.1541334E+005	-7.4975967E+001	1.600000000000000E+001
2.5117180E+004	1.5197859E+005	6.1297913E+005	6.3153850E+005	-7.6075203E+001	1.600000000000000E+001
1.9951164E+004	1.7355283E+005	7.5209131E+005	7.7185613E+005	-7.7005867E+001	1.600000000000000E+001
1.5849604E+004	2.0687356E+005	9.2977813E+005	9.5251456E+005	-7.7456146E+001	1.600000000000000E+001
1.2587890E+004	2.4319602E+005	1.1386041E+006	1.1642868E+006	-7.7943283E+001	1.600000000000000E+001
1.0019525E+004	3.0337234E+005	1.4126775E+006	1.4448850E+006	-7.7879822E+001	1.600000000000000E+001
8.0808101E+003	3.7452306E+005	1.7154216E+006	1.7558300E+006	-7.7684036E+001	1.600000000000000E+001
6.4205449E+003	4.6527000E+005	2.0939171E+006	2.1449860E+006	-7.7472366E+001	1.600000000000000E+001
5.0116030E+003	6.0081075E+005	2.5913668E+006	2.6601043E+006	-7.6946556E+001	1.600000000000000E+001
3.9812698E+003	7.5602544E+005	3.1437585E+006	3.2333870E+006	-7.6478020E+001	1.600000000000000E+001
3.1630396E+003	1.6141749E+006	5.4516540E+006	5.6856040E+006	-7.3506554E+001	1.600000000000000E+001
2.5124102E+003	2.1254555E+006	6.5690420E+006	6.9043375E+006	-7.2070679E+001	1.600000000000000E+001
1.9956379E+003	2.7865970E+006	7.8415975E+006	8.3220055E+006	-7.0436775E+001	1.600000000000000E+001
1.5844926E+003	3.5845758E+006	9.2583240E+006	9.9280280E+006	-6.8834923E+001	1.600000000000000E+001
1.2587904E+003	4.5622510E+006	1.0821244E+007	1.1743656E+007	-6.7139648E+001	1.600000000000000E+001
9.9968164E+002	5.6486490E+006	1.2545192E+007	1.3758237E+007	-6.5759674E+001	1.600000000000000E+001
7.9423932E+002	6.7670920E+006	1.4490491E+007	1.5992744E+007	-6.4967316E+001	1.600000000000000E+001
6.3100977E+002	7.9641445E+006	1.6826144E+007	1.8615766E+007	-6.4670891E+001	1.600000000000000E+001
5.0112231E+002	9.1252620E+006	1.9686786E+007	2.1698846E+007	-6.5131226E+001	1.600000000000000E+001
3.9808899E+002	1.0478639E+007	2.3264164E+007	2.5515156E+007	-6.5752258E+001	1.600000000000000E+001
3.1631589E+002	1.6806594E+007	4.3356556E+007	4.6500028E+007	-6.8811844E+001	1.600000000000000E+001
2.5120601E+002	2.2354360E+007	5.1268544E+007	5.5930144E+007	-6.6441605E+001	1.600000000000000E+001
1.9955261E+002	2.9377126E+007	5.9831812E+007	6.6654792E+007	-6.3849190E+001	1.600000000000000E+001
1.5852898E+002	3.8280552E+007	6.8929016E+007	7.8845480E+007	-6.0953873E+001	1.600000000000000E+001
1.2592673E+002	4.7806876E+007	7.7949736E+007	9.1442104E+007	-5.8479050E+001	1.600000000000000E+001
9.9968163E+001	5.9366072E+007	8.6588136E+007	1.0498493E+008	-5.5564903E+001	1.600000000000000E+001
7.9415733E+001	7.0855280E+007	9.5682304E+007	1.1906122E+008	-5.3479073E+001	1.600000000000000E+001
6.3082275E+001	4.5534004E+007	4.2578200E+007	6.2339784E+007	-4.3078678E+001	1.600000000000000E+001
5.0112232E+001	1.0100543E+008	1.1812808E+008	1.5542310E+008	-4.9467899E+001	1.600000000000000E+001
3.9808899E+001	1.1865388E+008	1.3153936E+008	1.7714781E+008	-4.7948250E+001	1.600000000000000E+001
3.1629576E+001	2.2285376E+008	2.1657648E+008	3.1075581E+008	-4.4181583E+001	1.600000000000000E+001
2.5120600E+001	2.6248203E+008	2.1943003E+008	3.4212038E+008	-3.9894989E+001	1.600000000000000E+001
1.9955261E+001	3.1222694E+008	2.1498834E+008	3.7908528E+008	-3.4549911E+001	1.600000000000000E+001
1.5846863E+001	3.5468726E+008	1.9797746E+008	4.0619962E+008	-2.9169149E+001	1.600000000000000E+001
1.2587234E+001	3.9504109E+008	1.6611686E+008	4.2854669E+008	-2.2807011E+001	1.600000000000000E+001
9.9968157E+000	4.2020403E+008	1.4462450E+008	4.4439584E+008	-1.8992277E+001	1.600000000000000E+001
7.9395618E+000	4.3700432E+008	1.1710312E+008	4.5242227E+008	-1.5000999E+001	1.600000000000000E+001
6.3131294E+000	4.4828310E+008	9.6061056E+007	4.5845987E+008	-1.2094805E+001	1.600000000000000E+001
5.0128322E+000	4.5448694E+008	7.9311656E+007	4.6135530E+008	-9.8988972E+000	1.600000000000000E+001
3.9819028E+000	4.6000365E+008	6.6424248E+007	4.6477472E+008	-8.2166805E+000	1.600000000000000E+001
3.1603944E+000	4.6345405E+008	5.6397268E+007	4.6687290E+008	-6.9381542E+000	1.600000000000000E+001
2.5108454E+000	4.6848867E+008	4.7695796E+007	4.7091030E+008	-5.8131280E+000	1.600000000000000E+001
1.9955261E+000	4.7235149E+008	4.2813580E+007	4.7428781E+008	-5.1790938E+000	1.600000000000000E+001
1.5840454E+000	4.7697139E+008	3.7859864E+007	4.7847162E+008	-4.5383682E+000	1.600000000000000E+001
1.2595726E+000	4.8138246E+008	3.3757644E+007	4.8256467E+008	-4.0113826E+000	1.600000000000000E+001
1.0004489E+000	4.8856218E+008	2.9242986E+007	4.8943658E+008	-3.4253635E+000	1.600000000000000E+001
1.0000193E+006	2.4753203E+004	5.9020578E+004	6.4001168E+004	-6.7246849E+001	1.700000000000000E+001
7.9432600E+005	3.3123906E+004	6.3066219E+004	7.1235813E+004	-6.2290459E+001	1.700000000000000E+001
6.3095688E+005	4.1119020E+004	6.7193281E+004	7.8776336E+004	-5.8535397E+001	1.700000000000000E+001
5.0119131E+005	4.8616461E+004	7.2629805E+004	8.7399367E+004	-5.6202702E+001	1.700000000000000E+001
3.9810538E+005	5.4952438E+004	7.9753164E+004	9.6852141E+004	-5.5431938E+001	1.700000000000000E+001
3.1623041E+005	6.0822703E+004	8.8959141E+004	1.0776423E+005	-5.5638996E+001	1.700000000000000E+001
2.5119134E+005	6.6289242E+004	1.0053689E+005	1.2042396E+005	-5.6601044E+001	1.700000000000000E+001
1.9952144E+005	7.2440977E+004	1.1630968E+005	1.3702422E+005	-5.8084175E+001	1.700000000000000E+001
1.5848630E+005	7.8794633E+004	1.3612569E+005	1.5728572E+005	-5.9936138E+001	1.700000000000000E+001
1.2588864E+005	8.5523758E+004	1.6162147E+005	1.8285463E+005	-6.2113960E+001	1.700000000000000E+001
1.0001951E+005	9.4649336E+004	1.9342598E+005	2.1534184E+005	-6.3926064E+001	1.700000000000000E+001
7.9433578E+004	1.0420940E+005	2.3190897E+005	2.5424667E+005	-6.5803009E+001	1.700000000000000E+001
6.3095688E+004	1.1622553E+005	2.7992488E+005	3.0309456E+005	-6.7451653E+001	1.700000000000000E+001
5.0117172E+004	1.3156172E+005	3.3743200E+005	3.6217238E+005	-6.8699631E+001	1.700000000000000E+001
3.9814441E+004	1.5001550E+005	4.0863666E+005	4.3530284E+005	-6.9841194E+001	1.700000000000000E+001
3.1621082E+004	1.3131084E+005	5.2468413E+005	5.4086594E+005	-7.5949387E+001	1.700000000000000E+001
2.5117180E+004	1.5076516E+005	6.4643000E+005	6.6377850E+005	-7.6871735E+001	1.700000000000000E+001
1.9951164E+004	1.7170138E+005	7.9444288E+005	8.1278588E+005	-7.7804359E+001	1.700000000000000E+001
1.5849604E+004	2.0436650E+005	9.8255100E+005	1.0035797E+006	-7.8250244E+001	1.700000000000000E+001
1.2587890E+004	2.4298508E+005	1.2053618E+006	1.2296091E+006	-7.8602669E+001	1.700000000000000E+001
1.0019525E+004	3.0354656E+005	1.4970865E+006	1.5275499E+006	-7.8538193E+001	1.700000000000000E+001
8.0808101E+003	3.7266250E+005	1.8192306E+006	1.8570076E+006	-7.8423332E+001	1.700000000000000E+001
6.4205449E+003	4.7626894E+005	2.2253378E+006	2.2757330E+006	-7.7919746E+001	1.700000000000000E+001
5.0116030E+003	6.1227700E+005	2.7536800E+006	2.8209283E+006	-7.7464287E+001	1.700000000000000E+001
3.9812698E+003	7.7954775E+005	3.3517058E+006	3.4411665E+006	-7.6906792E+001	1.700000000000000E+001
3.1630396E+003	1.7026420E+006	5.8612135E+006	6.1035085E+006	-7.3801788E+001	1.700000000000000E+001
2.5124102E+003	2.2504565E+006	7.0701835E+006	7.4197070E+006	-7.2343605E+001	1.700000000000000E+001
1.9956379E+003	2.9532648E+006	8.4472010E+006	8.9485740E+006	-7.0729630E+001	1.700000000000000E+001
1.5844926E+003	3.8308918E+006	9.9790740E+006	1.0689137E+007	-6.8998581E+001	1.700000000000000E+001
1.2587904E+003	4.8806030E+006	1.1659917E+007	1.2640172E+007	-6.7286812E+001	1.700000000000000E+001
9.9968164E+002	6.0545305E+006	1.3522892E+007	1.4816408E+007	-6.5880768E+001	1.700000000000000E+001
7.9423932E+002	7.2780770E+006	1.5623576E+007	1.7235618E+007	-6.5022041E+001	1.700000000000000E+001
6.3100977E+002	8.5542920E+006	1.8101198E+007	2.0020722E+007	-6.4705452E+001	1.700000000000000E+001
5.0112231E+002	9.7946450E+006	2.1206646E+007	2.3359300E+007	-6.5209351E+001	1.700000000000000E+001
3.9808899E+002	1.4034556E+007	3.9825180E+007	4.2225748E+007	-7.0587334E+001	1.700000000000000E+001
3.1631589E+002	1.8432024E+007	4.7217732E+007	5.0687808E+007	-6.8676201E+001	1.700000000000000E+001
2.5120601E+002	2.4688758E+007	5.5759200E+007	6.0980516E+007	-6.6117455E+001	1.700000000000000E+001
1.9955261E+002	3.2449850E+007	6.4821644E+007	7.2490264E+007	-6.3407356E+001	1.700000000000000E+001
1.5852898E+002	4.2016052E+007	7.4377352E+007	8.5424464E+007	-6.0537727E+001	1.700000000000000E+001
1.2592673E+002	5.2432444E+007	8.3507144E+007	9.8603264E+007	-5.7876122E+001	1.700000000000000E+001
9.9968163E+001	6.5777476E+007	9.2830488E+007	1.1377247E+008	-5.4679520E+001	1.700000000000000E+001
7.9415733E+001	7.8020920E+007	1.0277153E+008	1.2903198E+008	-5.2795372E+001	1.700000000000000E+001
6.3082275E+001	5.0234032E+007	3.3617532E+007	6.0444988E+007	-3.3791161E+001	1.700000000000000E+001
5.0112232E+001	1.1083330E+008	1.2703733E+008	1.6858974E+008	-4.8897038E+001	1.700000000000000E+001
3.9808899E+001	1.2936500E+008	1.3981912E+008	1.9048541E+008	-4.7224041E+001	1.700000000000000E+001
3.1629576E+001	2.3846659E+008	2.3871792E+008	3.3742045E+008	-4.5030178E+001	1.700000000000000E+001
2.5120600E+001	2.8864672E+008	2.2401139E+008	3.6537382E+008	-3.7814129E+001	1.700000000000000E+001
1.9955261E+001	3.3826198E+008	2.1968139E+008	4.0333744E+008	-3.3001366E+001	1.700000000000000E+001
1.5846863E+001	3.8014000E+008	1.9611214E+008	4.2774570E+008	-2.7288961E+001	1.700000000000000E+001
1.2587234E+001	4.1406490E+008	1.6261106E+008	4.4485066E+008	-2.1440866E+001	1.700000000000000E+001
9.9968157E+000	4.4128445E+008	1.3952686E+008	4.6281715E+008	-1.7546095E+001	1.700000000000000E+001
7.9395618E+000	4.5639882E+008	1.1112162E+008	4.6973171E+008	-1.3683835E+001	1.700000000000000E+001
6.3131294E+000	4.6588349E+008	8.8697440E+007	4.7425168E+008	-1.0779282E+001	1.700000000000000E+001
5.0128322E+000	4.6929453E+008	7.1980032E+007	4.7478256E+008	-8.7200260E+000	1.700000000000000E+001
3.9819028E+000	4.7295414E+008	5.9772372E+007	4.7671622E+008	-7.2029057E+000	1.700000000000000E+001
3.1603944E+000	4.7570448E+008	5.0911164E+007	4.7842106E+008	-6.1086955E+000	1.700000000000000E+001
2.5108454E+000	4.7819946E+008	4.1949188E+007	4.8003590E+008	-5.0133357E+000	1.700000000000000E+001
1.9955261E+000	4.8281862E+008	3.8786984E+007	4.8437408E+008	-4.5929632E+000	1.700000000000000E+001
1.5840454E+000	4.8688928E+008	3.4106532E+007	4.8808240E+008	-4.0070162E+000	1.700000000000000E+001
1.2595726E+000	4.9108342E+008	2.9929868E+007	4.9199466E+008	-3.4876692E+000	1.700000000000000E+001
1.0004489E+000	4.9453811E+008	2.6802926E+007	4.9526390E+008	-3.1022756E+000	1.700000000000000E+001
1.0000193E+006	2.4271520E+004	5.8739777E+004	6.3556809E+004	-6.7549385E+001	1.800000000000000E+001
7.9432600E+005	3.2970043E+004	6.4188836E+004	7.2161141E+004	-6.2813091E+001	1.800000000000000E+001
6.3095688E+005	4.0968410E+004	6.8569898E+004	7.9876414E+004	-5.9142979E+001	1.800000000000000E+001
5.0119131E+005	4.8161117E+004	7.3988789E+004	8.8282695E+004	-5.6938908E+001	1.800000000000000E+001
3.9810538E+005	5.4624176E+004	8.1243289E+004	9.7899297E+004	-5.6084965E+001	1.800000000000000E+001
3.1623041E+005	6.0653520E+004	9.0844469E+004	1.0923171E+005	-5.6270416E+001	1.800000000000000E+001
2.5119134E+005	6.6000305E+004	1.0333094E+005	1.2261045E+005	-5.7432514E+001	1.800000000000000E+001
1.9952144E+005	7.1981102E+004	1.1972389E+005	1.3969642E+005	-5.8984627E+001	1.800000000000000E+001
1.5848630E+005	7.8327922E+004	1.4071422E+005	1.6104581E+005	-6.0897701E+001	1.800000000000000E+001
1.2588864E+005	8.5367141E+004	1.6679092E+005	1.8736798E+005	-6.2895668E+001	1.800000000000000E+001
1.0001951E+005	9.3621445E+004	2.0028667E+005	2.2108759E+005	-6.4946861E+001	1.800000000000000E+001
7.9433578E+004	1.0378134E+005	2.4133166E+005	2.6270047E+005	-6.6730545E+001	1.800000000000000E+001
6.3095688E+004	1.1580498E+005	2.9151122E+005	3.1367113E+005	-6.8334183E+001	1.800000000000000E+001
5.0117172E+004	1.3068170E+005	3.5227897E+005	3.7573684E+005	-6.9647118E+001	1.800000000000000E+001
3.9814441E+004	1.4968664E+005	4.2717572E+005	4.5264244E+005	-7.0689026E+001	1.800000000000000E+001
3.1621082E+004	1.2963807E+005	5.4746363E+005	5.6260325E+005	-7.6677879E+001	1.800000000000000E+001
2.5117180E+004	1.4708986E+005	6.7693856E+005	6.9273463E+005	-7.7740936E+001	1.800000000000000E+001
1.9951164E+004	1.6987006E+005	8.3277713E+005	8.4992563E+005	-7.8470955E+001	1.800000000000000E+001
1.5849604E+004	2.0312744E+005	1.0322454E+006	1.0520415E+006	-7.8867455E+001	1.800000000000000E+001
1.2587890E+004	2.3827678E+005	1.2675421E+006	1.2897438E+006	-7.9353592E+001	1.800000000000000E+001
1.0019525E+004	3.0092250E+005	1.5768188E+006	1.6052763E+006	-7.9195503E+001	1.800000000000000E+001
8.0808101E+003	3.7792116E+005	1.9183580E+006	1.9552294E+006	-7.8855309E+001	1.800000000000000E+001
6.4205449E+003	4.7554141E+005	2.3489753E+006	2.3966278E+006	-7.8555359E+001	1.800000000000000E+001
5.0116030E+003	6.2418913E+005	2.9165065E+006	2.9825530E+006	-7.7919830E+001	1.800000000000000E+001
3.9812698E+003	1.3377781E+006	5.1463720E+006	5.3174050E+006	-7.5428688E+001	1.800000000000000E+001
3.1630396E+003	1.7759230E+006	6.2551085E+006	6.5023290E+006	-7.4149925E+001	1.800000000000000E+001
2.5124102E+003	2.3517263E+006	7.5527690E+006	7.9104320E+006	-7.2704834E+001	1.800000000000000E+001
1.9956379E+003	3.1147100E+006	9.0204380E+006	9.5430460E+006	-7.0950478E+001	1.800000000000000E+001
1.5844926E+003	4.0447433E+006	1.0664264E+007	1.1405546E+007	-6.9229263E+001	1.800000000000000E+001
1.2587904E+003	5.1743665E+006	1.2454002E+007	1.3486150E+007	-6.7438179E+001	1.800000000000000E+001
9.9968164E+002	6.4416075E+006	1.4441814E+007	1.5813295E+007	-6.5961281E+001	1.800000000000000E+001
7.9423932E+002	7.7391250E+006	1.6692252E+007	1.8399058E+007	-6.5125877E+001	1.800000000000000E+001
6.3100977E+002	9.1073460E+006	1.9349454E+007	2.1385628E+007	-6.4794708E+001	1.800000000000000E+001
5.0112231E+002	1.0448691E+007	2.2617602E+007	2.4914474E+007	-6.5204399E+001	1.800000000000000E+001
3.9808899E+002	1.4822130E+007	4.3048460E+007	4.5528732E+007	-7.1000763E+001	1.800000000000000E+001
